station_na,lng,lat,f1,line,f2,f3,geometry,Cement,Steel,Gravel,Sand,Asphalt,Copper,Total
丰潭路,120.109629,30.281910999999997,0,2号线,1,0,POINT (13370008.56882299 3540131.461499548),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
文新,120.098193,30.289251,0,2号线,1,0,POINT (13368733.98810077 3541077.250986318),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
三坝,120.097778,30.300714000000003,1,2号线,1,0,POINT (13368687.64201647 3542554.994303042),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
虾龙圩,120.096383,30.309587,0,2号线,1,0,POINT (13368532.14085131 3543698.968379576),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
三墩,120.093014,30.320033000000002,0,2号线,1,0,POINT (13368156.74659979 3545045.92532551),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
墩祥街,120.08761499999999,30.331667,0,2号线,1,0,POINT (13367555.34053503 3546546.394148374),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
金家渡,120.08391200000001,30.339138000000002,0,2号线,1,0,POINT (13367142.95686267 3547510.144410061),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
白洋,120.072905,30.351155,0,2号线,1,0,POINT (13365917.72550716 3549061.298445204),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
杜甫村,120.056549,30.359033,0,2号线,1,0,POINT (13364098.40998214 3550080.587721944),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
良渚,120.04165400000001,30.358991999999997,0,2号线,1,0,POINT (13362442.83061449 3550079.320638726),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
浦沿,120.15338,30.159703000000004,0,4号线,1,0,POINT (13374891.01171783 3524395.077114395),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
杨家墩,120.14886000000001,30.167820000000003,0,4号线,1,0,POINT (13374386.35551666 3525439.161741802),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
中医药大学,120.146432,30.175802,0,4号线,1,0,POINT (13374115.25441405 3526466.426205342),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
联庄,120.152024,30.186647999999998,0,4号线,1,0,POINT (13374739.3817493 3527864.324045274),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
水澄桥,120.151946,30.204075,0,4号线,1,0,POINT (13374730.51135253 3530108.761959806),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
复兴路,120.163407,30.210287,0,4号线,1,0,POINT (13376009.99943749 3530911.568723041),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
南星桥,120.17764299999999,30.217442,1,4号线,1,0,POINT (13377599.41395328 3531836.68396786),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
甬江路,120.19021299999999,30.224097999999998,0,4号线,1,0,POINT (13379002.71861833 3532697.086935615),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
近江,120.197851,30.230790999999996,1,4号线,1,0,POINT (13379855.26167695 3533561.026241927),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
城星路,120.20695400000001,30.239643,0,4号线,1,0,POINT (13380871.12053742 3534703.327027091),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
市民中心,120.211349,30.244963000000002,0,4号线,1,0,POINT (13381361.48183823 3535389.585719966),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
江锦路,120.21556799999999,30.249727000000004,0,4号线,1,0,POINT (13381832.14427779 3536004.138529683),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
钱江路,120.21338700000001,30.255978000000002,1,4号线,1,0,POINT (13381588.76498627 3536809.316013133),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
景芳,120.20770800000001,30.264903000000004,0,4号线,1,0,POINT (13380955.02704844 3537958.523426741),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
新塘,120.20738600000001,30.276171,0,4号线,1,0,POINT (13380918.99164066 3539410.73560962),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
新风,120.20808000000001,30.287244,0,4号线,1,0,POINT (13380996.3322357 3540838.150900176),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
火车东站,120.212892,30.291124,1,4号线,1,0,POINT (13381533.21517521 3541339.14019432),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
彭埠,120.223661,30.294065000000003,1,4号线,1,0,POINT (13382734.46247875 3541719.81047835),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
金星,119.966536,30.265040999999997,0,5号线,1,0,POINT (13354101.47551302 3537993.248235839),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
绿汀路,119.992117,30.260136,1,5号线,1,0,POINT (13356942.42377607 3537351.754938857),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
葛巷,119.99882,30.270353999999998,0,5号线,1,0,POINT (13357686.57090922 3538666.016980865),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
创景路,119.998589,30.279493,0,5号线,1,0,POINT (13357660.83771024 3539844.032699109),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
良睦路,120.007201,30.285632,0,5号线,1,0,POINT (13358616.97617258 3540631.980526078),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
